entry_id,project_id,employee_id,worked_on,hours,hourly_rate,bill_amount,billable
514,52,30,2025-01-18,2.0,115.0,230.0,true
515,52,30,2025-02-28,1.0,115.0,115.0,true
516,53,38,2025-03-12,2.0,100.0,200.0,true
517,53,9,2025-05-12,4.0,70.0,280.0,true
518,53,9,2025-01-12,1.0,70.0,70.0,true
519,53,38,2025-01-28,4.0,100.0,400.0,true
520,53,9,2025-01-26,1.0,70.0,70.0,false
521,53,38,2025-05-07,8.0,100.0,800.0,true
522,53,9,2025-03-28,4.0,70.0,280.0,true
523,53,38,2025-02-09,6.0,100.0,600.0,true
524,53,38,2025-05-23,6.0,100.0,600.0,true
525,53,9,2025-02-19,1.0,70.0,70.0,true
526,53,38,2025-04-08,1.0,100.0,100.0,true
527,53,9,2025-05-14,4.0,70.0,280.0,false
528,54,15,2025-04-10,8.0,160.0,1280.0,true
529,54,42,2025-06-25,4.0,160.0,640.0,true
530,54,42,2025-02-28,4.0,160.0,640.0,true
531,54,15,2025-06-08,6.0,160.0,960.0,true
532,54,15,2025-06-05,1.0,160.0,160.0,true
533,54,46,2025-05-03,4.0,85.0,340.0,true
534,54,15,2025-06-09,4.0,160.0,640.0,true
535,54,15,2025-02-22,1.0,160.0,160.0,true
536,54,42,2025-04-08,8.0,160.0,1280.0,true
537,55,30,2025-06-03,1.0,115.0,115.0,true
538,55,30,2025-04-28,6.0,115.0,690.0,true
539,55,30,2025-03-28,1.0,115.0,115.0,true
540,55,30,2025-01-23,6.0,115.0,690.0,true
541,55,30,2025-06-16,4.0,115.0,460.0,false
542,55,30,2025-06-02,4.0,115.0,460.0,true
543,56,20,2025-05-23,6.0,100.0,600.0,true
544,56,56,2025-05-23,1.0,100.0,100.0,true
545,56,56,2025-03-21,6.0,100.0,600.0,false
546,56,56,2025-05-23,4.0,100.0,400.0,true
547,56,56,2025-01-07,6.0,100.0,600.0,false
548,56,20,2025-02-18,1.0,100.0,100.0,true
549,56,12,2025-03-07,6.0,115.0,690.0,true
550,56,20,2025-04-05,2.0,100.0,200.0,true
551,56,20,2025-04-19,2.0,100.0,200.0,false
552,56,12,2025-03-03,4.0,115.0,460.0,true
553,56,56,2025-04-25,2.0,100.0,200.0,false
554,56,20,2025-05-31,8.0,100.0,800.0,true
555,57,49,2025-03-10,2.0,130.0,260.0,true
556,57,4,2025-01-16,6.0,130.0,780.0,false
557,57,49,2025-03-08,8.0,130.0,1040.0,true
558,57,11,2025-01-10,2.0,100.0,200.0,true
559,57,10,2025-03-29,1.0,85.0,85.0,true
560,57,59,2025-01-15,1.0,145.0,145.0,true
561,57,59,2025-02-22,1.0,145.0,145.0,true
562,57,10,2025-05-23,1.0,85.0,85.0,true
563,57,11,2025-03-30,6.0,100.0,600.0,true
564,57,10,2025-06-28,4.0,85.0,340.0,true
565,58,23,2025-03-29,6.0,145.0,870.0,true
566,58,23,2025-04-05,6.0,145.0,870.0,true
567,58,21,2025-03-24,2.0,115.0,230.0,true
568,58,53,2025-02-24,6.0,190.0,1140.0,true
569,58,53,2025-04-29,2.0,190.0,380.0,true
570,58,23,2025-01-12,4.0,145.0,580.0,true
571,59,59,2025-02-04,1.0,145.0,145.0,true
572,59,19,2025-01-15,4.0,85.0,340.0,true
573,59,33,2025-02-27,4.0,160.0,640.0,true
574,59,33,2025-02-17,1.0,160.0,160.0,true
575,59,16,2025-06-20,2.0,175.0,350.0,true
576,59,33,2025-03-04,6.0,160.0,960.0,true
577,59,43,2025-01-29,6.0,175.0,1050.0,false
578,59,59,2025-05-16,6.0,145.0,870.0,true
579,60,28,2025-05-16,4.0,85.0,340.0,true
580,60,12,2025-03-16,6.0,115.0,690.0,false
581,60,12,2025-01-10,1.0,115.0,115.0,true
582,60,12,2025-04-12,1.0,115.0,115.0,true
583,60,12,2025-04-02,2.0,115.0,230.0,true
584,60,12,2025-05-24,6.0,115.0,690.0,true
585,60,12,2025-01-20,4.0,115.0,460.0,true
586,60,28,2025-03-25,1.0,85.0,85.0,true
587,60,12,2025-06-07,1.0,115.0,115.0,true
588,60,28,2025-04-03,1.0,85.0,85.0,true
589,60,12,2025-05-06,2.0,115.0,230.0,true
590,60,12,2025-04-08,2.0,115.0,230.0,true
591,60,12,2025-02-28,2.0,115.0,230.0,true
592,61,14,2025-01-12,8.0,145.0,1160.0,true
593,61,14,2025-03-13,4.0,145.0,580.0,true
594,61,14,2025-01-13,1.0,145.0,145.0,true
595,61,54,2025-02-19,8.0,70.0,560.0,true
596,61,54,2025-04-10,6.0,70.0,420.0,true
597,61,14,2025-01-17,8.0,145.0,1160.0,true
598,61,54,2025-01-08,6.0,70.0,420.0,true
599,61,14,2025-07-03,4.0,145.0,580.0,true
600,61,14,2025-05-27,6.0,145.0,870.0,true
601,61,14,2025-02-20,2.0,145.0,290.0,true
602,61,14,2025-03-24,4.0,145.0,580.0,true
603,61,54,2025-03-02,8.0,70.0,560.0,false
604,62,27,2025-03-25,8.0,70.0,560.0,true
605,62,25,2025-06-09,4.0,175.0,700.0,false
606,62,49,2025-01-25,1.0,130.0,130.0,true
607,62,46,2025-02-02,4.0,85.0,340.0,false
608,62,46,2025-03-12,6.0,85.0,510.0,true
609,62,25,2025-01-07,6.0,175.0,1050.0,true
610,62,25,2025-03-06,6.0,175.0,1050.0,false
611,62,25,2025-02-13,6.0,175.0,1050.0,true
612,62,4,2025-05-28,2.0,130.0,260.0,true
613,62,25,2025-04-13,8.0,175.0,1400.0,true
614,62,27,2025-04-28,6.0,70.0,420.0,true
615,62,27,2025-04-24,2.0,70.0,140.0,true
616,62,49,2025-01-26,2.0,130.0,260.0,true
617,62,49,2025-06-05,4.0,130.0,520.0,true
618,63,56,2025-01-06,1.0,100.0,100.0,false
619,63,34,2025-05-19,6.0,175.0,1050.0,true
620,63,56,2025-06-05,1.0,100.0,100.0,true
621,63,56,2025-04-23,2.0,100.0,200.0,true
622,63,56,2025-06-29,8.0,100.0,800.0,false
623,63,28,2025-05-26,2.0,85.0,170.0,false
624,63,34,2025-06-05,1.0,175.0,175.0,true
625,64,31,2025-06-18,8.0,130.0,1040.0,false
626,64,21,2025-05-08,4.0,115.0,460.0,true
627,64,44,2025-06-07,1.0,190.0,190.0,true
628,64,21,2025-06-02,8.0,115.0,920.0,true
629,64,44,2025-01-30,4.0,190.0,760.0,true
630,64,31,2025-06-26,8.0,130.0,1040.0,true
631,64,44,2025-06-29,1.0,190.0,190.0,true
632,64,21,2025-07-01,8.0,115.0,920.0,false
633,64,44,2025-02-28,8.0,190.0,1520.0,true
634,65,37,2025-06-03,8.0,85.0,680.0,false
635,65,17,2025-03-04,6.0,190.0,1140.0,true
636,65,37,2025-02-06,6.0,85.0,510.0,true
637,65,17,2025-01-14,1.0,190.0,190.0,true
638,65,37,2025-02-04,8.0,85.0,680.0,true
639,65,17,2025-06-11,6.0,190.0,1140.0,true
640,65,42,2025-06-11,8.0,160.0,1280.0,false
641,66,9,2025-06-26,2.0,70.0,140.0,true
642,66,9,2025-04-12,1.0,70.0,70.0,true
643,66,13,2025-01-17,6.0,130.0,780.0,true
644,66,9,2025-03-13,1.0,70.0,70.0,false
645,66,13,2025-06-11,1.0,130.0,130.0,false
646,66,9,2025-05-25,2.0,70.0,140.0,true
647,66,13,2025-01-14,8.0,130.0,1040.0,false
648,66,13,2025-05-06,2.0,130.0,260.0,true
649,66,9,2025-02-07,2.0,70.0,140.0,true
650,66,9,2025-03-10,8.0,70.0,560.0,true
651,66,9,2025-02-08,8.0,70.0,560.0,true
652,66,13,2025-04-30,6.0,130.0,780.0,true
653,66,13,2025-02-11,4.0,130.0,520.0,true
654,67,35,2025-06-11,2.0,190.0,380.0,true
655,67,53,2025-05-05,6.0,190.0,1140.0,true
656,67,35,2025-05-18,1.0,190.0,190.0,true
657,67,35,2025-02-04,8.0,190.0,1520.0,true
658,67,33,2025-06-22,1.0,160.0,160.0,true
659,67,35,2025-02-23,4.0,190.0,760.0,true
660,68,52,2025-02-28,1.0,175.0,175.0,true
661,68,52,2025-04-17,4.0,175.0,700.0,true
662,68,15,2025-01-23,1.0,160.0,160.0,true
663,68,52,2025-04-13,8.0,175.0,1400.0,true
664,68,52,2025-04-25,6.0,175.0,1050.0,true
665,68,28,2025-02-09,8.0,85.0,680.0,true
666,69,18,2025-06-28,8.0,70.0,560.0,true
667,69,17,2025-03-16,8.0,190.0,1520.0,true
668,69,17,2025-01-23,4.0,190.0,760.0,false
669,69,18,2025-06-13,2.0,70.0,140.0,true
670,69,60,2025-04-12,1.0,160.0,160.0,false
671,69,35,2025-02-04,1.0,190.0,190.0,true
672,69,60,2025-04-16,4.0,160.0,640.0,false
673,69,35,2025-01-31,1.0,190.0,190.0,false
674,69,18,2025-03-25,8.0,70.0,560.0,true
675,69,18,2025-03-30,4.0,70.0,280.0,true
676,70,16,2025-04-22,4.0,175.0,700.0,true
677,70,29,2025-01-24,1.0,100.0,100.0,true
678,70,16,2025-03-11,6.0,175.0,1050.0,true
679,70,16,2025-05-06,4.0,175.0,700.0,true
680,70,16,2025-02-15,2.0,175.0,350.0,true
681,70,16,2025-06-06,1.0,175.0,175.0,true
682,70,16,2025-03-18,8.0,175.0,1400.0,true
683,70,29,2025-03-24,1.0,100.0,100.0,true
684,70,16,2025-06-11,1.0,175.0,175.0,false
685,70,29,2025-01-29,4.0,100.0,400.0,true
686,70,16,2025-04-15,1.0,175.0,175.0,true
687,70,29,2025-07-02,1.0,100.0,100.0,true
688,71,26,2025-05-03,4.0,190.0,760.0,true
689,71,46,2025-02-17,6.0,85.0,510.0,true
690,71,4,2025-04-28,4.0,130.0,520.0,true
691,71,4,2025-05-31,4.0,130.0,520.0,true
692,71,54,2025-03-01,1.0,70.0,70.0,true
693,71,46,2025-01-18,6.0,85.0,510.0,false
694,72,43,2025-05-01,2.0,175.0,350.0,true
695,72,18,2025-03-31,6.0,70.0,420.0,true
696,72,43,2025-03-14,2.0,175.0,350.0,true
697,72,58,2025-03-17,4.0,130.0,520.0,true
698,72,58,2025-04-25,1.0,130.0,130.0,true
699,72,43,2025-05-22,8.0,175.0,1400.0,true
700,73,32,2025-06-16,6.0,145.0,870.0,true
701,73,14,2025-05-20,6.0,145.0,870.0,true
702,73,32,2025-01-28,8.0,145.0,1160.0,false
703,73,32,2025-03-26,8.0,145.0,1160.0,true
704,73,55,2025-02-11,6.0,85.0,510.0,true
705,73,55,2025-04-06,2.0,85.0,170.0,true
706,73,55,2025-04-04,4.0,85.0,340.0,true
707,74,52,2025-05-23,1.0,175.0,175.0,true
708,74,9,2025-05-14,6.0,70.0,420.0,true
709,74,9,2025-04-02,2.0,70.0,140.0,true
710,74,9,2025-01-28,6.0,70.0,420.0,true
711,74,35,2025-03-08,1.0,190.0,190.0,true
712,74,9,2025-02-26,4.0,70.0,280.0,true
713,74,12,2025-06-26,1.0,115.0,115.0,true
714,74,52,2025-03-13,4.0,175.0,700.0,true
715,75,43,2025-04-09,6.0,175.0,1050.0,true
716,75,43,2025-02-18,4.0,175.0,700.0,true
717,75,31,2025-06-15,1.0,130.0,130.0,true
718,75,31,2025-04-19,6.0,130.0,780.0,false
719,75,43,2025-05-07,4.0,175.0,700.0,true
720,75,31,2025-04-28,4.0,130.0,520.0,true
721,75,43,2025-02-14,2.0,175.0,350.0,true
722,75,31,2025-03-03,8.0,130.0,1040.0,true
723,75,43,2025-04-15,8.0,175.0,1400.0,true
724,75,43,2025-01-28,2.0,175.0,350.0,true
725,75,31,2025-01-13,6.0,130.0,780.0,false
726,75,31,2025-02-11,1.0,130.0,130.0,true
727,75,31,2025-05-24,4.0,130.0,520.0,true
728,75,43,2025-05-05,2.0,175.0,350.0,true
729,76,17,2025-04-11,4.0,190.0,760.0,true
730,76,17,2025-05-27,6.0,190.0,1140.0,true
731,76,17,2025-04-04,6.0,190.0,1140.0,false
732,76,53,2025-06-01,2.0,190.0,380.0,true
733,76,17,2025-03-21,1.0,190.0,190.0,true
734,76,35,2025-02-10,4.0,190.0,760.0,true
735,76,6,2025-01-28,4.0,160.0,640.0,true
736,76,35,2025-06-07,4.0,190.0,760.0,false
737,77,33,2025-06-02,1.0,160.0,160.0,true
738,77,33,2025-03-29,6.0,160.0,960.0,false
739,77,48,2025-02-19,4.0,115.0,460.0,false
740,77,18,2025-04-04,2.0,70.0,140.0,true
741,77,33,2025-04-04,2.0,160.0,320.0,true
742,77,38,2025-06-08,4.0,100.0,400.0,true
743,77,48,2025-01-17,4.0,115.0,460.0,false
744,78,25,2025-01-10,4.0,175.0,700.0,true
745,78,49,2025-05-04,2.0,130.0,260.0,true
746,78,25,2025-05-30,6.0,175.0,1050.0,false
747,78,49,2025-03-04,2.0,130.0,260.0,false
748,78,49,2025-01-24,2.0,130.0,260.0,true
749,78,49,2025-05-01,1.0,130.0,130.0,false
750,78,49,2025-05-26,8.0,130.0,1040.0,false
751,78,25,2025-05-18,2.0,175.0,350.0,true
752,78,25,2025-06-03,4.0,175.0,700.0,true
753,78,25,2025-02-03,4.0,175.0,700.0,true
754,78,49,2025-01-14,1.0,130.0,130.0,true
755,79,17,2025-02-28,2.0,190.0,380.0,true
756,79,36,2025-06-06,1.0,70.0,70.0,true
757,79,28,2025-04-24,8.0,85.0,680.0,true
758,79,36,2025-05-04,2.0,70.0,140.0,true
759,79,36,2025-05-22,1.0,70.0,70.0,true
760,79,37,2025-06-03,6.0,85.0,510.0,true
761,79,36,2025-06-05,6.0,70.0,420.0,true
762,79,37,2025-06-09,2.0,85.0,170.0,true
763,79,37,2025-07-04,1.0,85.0,85.0,true
764,79,36,2025-01-06,4.0,70.0,280.0,true
765,79,36,2025-04-10,6.0,70.0,420.0,true
766,79,28,2025-04-11,8.0,85.0,680.0,true
767,79,36,2025-06-24,4.0,70.0,280.0,true
768,80,27,2025-02-11,1.0,70.0,70.0,true
769,80,27,2025-04-26,1.0,70.0,70.0,true
770,80,40,2025-04-16,8.0,130.0,1040.0,false
771,80,44,2025-01-30,6.0,190.0,1140.0,true
772,80,22,2025-03-25,6.0,130.0,780.0,true
773,80,40,2025-01-21,8.0,130.0,1040.0,true
774,80,41,2025-01-09,2.0,145.0,290.0,true
775,80,27,2025-01-09,1.0,70.0,70.0,true
776,80,27,2025-01-16,4.0,70.0,280.0,false
777,80,44,2025-02-15,4.0,190.0,760.0,true
